macrepo,name,parent_collection,url
72527,"[Golden Horseshoe Area, 1962-04-25] : [Flightline A17572-Photo 9]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72527
72528,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17177-Photo 12]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72528
72529,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 37]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72529
72530,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17184-Photo 51]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72530
72531,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17184-Photo 5]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72531
72532,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 162]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72532
72533,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 50]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72533
72534,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 149]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72534
72535,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 161]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72535
72536,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 150]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72536
72553,"[Greater Hamilton Area, from Caledonia to Vineland, 1934-06-30] : [Flightline A4700-Photo 80]",71535,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72553
72554,"[Greater Hamilton Area, from Caledonia to Vineland, 1934-07-01] : [Flightline A4701-Photo 20]",71535,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72554
72555,"[Greater Hamilton Area, from Caledonia to Vineland, 1934-07-01] : [Flightline A4703-Photo 31]",71535,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72555
72556,"[Greater Hamilton Area, from Caledonia to Vineland, 1934-07-01] : [Flightline A4703-Photo 37]",71535,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72556
72557,"[Greater Hamilton Area, from Caledonia to Vineland, 1934-07-01] : [Flightline A4703-Photo 89]",71535,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72557
72558,"[Greater Hamilton Area, from Caledonia to Vineland, 1934-07-01] : [Flightline A4703-Photo 91]",71535,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72558
72559,"[Greater Hamilton Area, from Caledonia to Vineland, 1934-07-30] : [Flightline A4808-Photo 61]",71535,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72559
72560,"[Greater Hamilton Area, from Caledonia to Vineland, 1934-07-09] : [Flightline A4809-Photo 28]",71535,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72560
72561,"[Greater Hamilton Area, from Caledonia to Vineland, 1934-07-09] : [Flightline A4809-Photo 33]",71535,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72561
72562,"[Greater Hamilton Area, from Caledonia to Vineland, 1934-10-08] : [Flightline A4838-Photo 12]",71535,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72562
72563,"[Greater Hamilton Area, from Caledonia to Vineland, 1934-11-03] : [Flightline A4871-Photo 19]",71535,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72563
72564,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 1]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72564
72565,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 31]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72565
72566,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 64]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72566
72567,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 96]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72567
72568,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 98]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72568
72569,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17177-Photo 61]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72569
72570,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17177-Photo 73]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72570
72571,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17177-Photo 83]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72571
72572,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 23]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72572
72573,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 30]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72573
72574,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 42]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72574
72575,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 7]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72575
72576,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 71]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72576
72577,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 77]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72577
72578,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 89]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72578
72579,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17184-Photo 46]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72579
72580,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17184-Photo 89]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72580
72581,"[Golden Horseshoe Area, 1962-04-25] : [Flightline A17572-Photo 5]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72581
72582,"[Golden Horseshoe Area, 1959-11-09] : [Flightline A16883-Photo 32]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72582
72583,"[Golden Horseshoe Area, 1959-11-09] : [Flightline A16883-Photo 8]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72583
72584,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 29]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72584
72585,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 32]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72585
72586,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 61]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72586
72587,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17177-Photo 4]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72587
72588,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17177-Photo 79]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72588
72589,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 10]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72589
72590,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 116]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72590
72591,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 122]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72591
72592,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 156]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72592
72593,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 178]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72593
72594,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 6]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72594
72595,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 61]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72595
72596,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17184-Photo 16]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72596
72597,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17184-Photo 76]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72597
72598,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17184-Photo 77]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72598
72599,"[Golden Horseshoe Area, 1962-04-25] : [Flightline A17572-Photo 3]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72599
72600,"[Golden Horseshoe Area, 1959-11-09] : [Flightline A16883-Photo 3]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72600
72601,"[Golden Horseshoe Area, 1959-11-09] : [Flightline A16883-Photo 30]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72601
72602,"[Golden Horseshoe Area, 1959-11-09] : [Flightline A16883-Photo 31]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72602
72603,"[Golden Horseshoe Area, 1959-11-09] : [Flightline A16883-Photo 39]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72603
72604,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 19]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72604
72605,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 59]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72605
72606,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 77]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72606
72607,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 83]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72607
72608,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17177-Photo 10]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72608
72609,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 128]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72609
72610,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 166]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72610
72611,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 20]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72611
72612,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 49]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72612
72613,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 59]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72613
72614,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 86]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72614
72615,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17184-Photo 25]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72615
72616,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17184-Photo 45]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72616
72617,"[Golden Horseshoe Area, 1962-04-25] : [Flightline A17572-Photo 12]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72617
72654,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 15]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72654
72655,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 17]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72655
72656,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 41]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72656
72657,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 8]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72657
72658,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 95]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72658
72659,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17177-Photo 20]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72659
72660,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17177-Photo 23]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72660
72661,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17177-Photo 26]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72661
72662,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17177-Photo 65]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72662
72663,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17177-Photo 9]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72663
72664,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 119]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72664
72665,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 163]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72665
72666,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 164]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72666
72667,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 172]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72667
72668,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 174]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72668
72669,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 83]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72669
72670,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17184-Photo 24]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72670
72671,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17184-Photo 69]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72671
72672,"[Golden Horseshoe Area, 1959-11-09] : [Flightline A16883-Photo 37]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72672
72673,"[Golden Horseshoe Area, 1959-11-09] : [Flightline A16883-Photo 44]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72673
72674,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 10]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72674
72675,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 11]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72675
72676,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 12]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72676
72677,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 43]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72677
72678,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 55]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72678
72679,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 69]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72679
72680,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 91]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72680
72681,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17177-Photo 1]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72681
72682,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17177-Photo 59]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72682
72683,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 132]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72683
72684,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 134]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72684
72685,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 143]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72685
72686,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 168]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72686
72687,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 82]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72687
72688,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17184-Photo 30]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72688
72689,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17184-Photo 33]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72689
72690,"[Golden Horseshoe Area, 1959-11-09] : [Flightline A16883-Photo 22]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72690
72691,"[Golden Horseshoe Area, 1959-11-09] : [Flightline A16883-Photo 38]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72691
72692,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17176-Photo 36]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72692
72693,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17177-Photo 24]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72693
72694,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17177-Photo 46]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72694
72695,"[Golden Horseshoe Area, 1960-09-02] : [Flightline A17177-Photo 67]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72695
72696,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 126]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72696
72697,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 14]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72697
72698,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 45]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72698
72699,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 54]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72699
72700,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 62]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72700
72701,"[Golden Horseshoe Area, 1960-09-03] : [Flightline A17178-Photo 70]",71545,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A72701
